time,theta
4.654601812362671,0.0
4.654881954193115,0.0
4.704595327377319,0.0
4.704832315444946,0.0
4.754565954208374,0.0
4.7547993659973145,0.0
4.804447412490845,0.0
4.804680824279785,0.0
4.854548692703247,0.0
4.854795217514038,0.0
4.904585123062134,0.0
4.904841661453247,0.0
4.954960107803345,0.0
4.95519757270813,0.0
5.0044848918914795,0.0
5.004740476608276,0.0
5.054562091827393,0.0
5.054802417755127,0.0
5.10460901260376,0.0
5.1048665046691895,0.0
5.154573678970337,0.0
5.154814004898071,0.0
5.204813241958618,0.0
5.205054044723511,0.0
5.254991292953491,0.0
5.255226373672485,0.0
5.3049890995025635,0.0
5.3052284717559814,0.0
5.354554176330566,0.0
5.354791641235352,0.0
5.404623746871948,0.0
5.404879331588745,0.0
5.454541206359863,0.0
5.454778671264648,0.0
5.504569053649902,0.0
5.504805326461792,0.0
5.554966449737549,0.0
5.555202484130859,0.0
5.604580402374268,0.0
5.604817152023315,0.0
5.6545610427856445,0.0
5.654797792434692,0.0
5.7045698165893555,0.0
5.704831838607788,0.0
5.754566669464111,0.0
5.754802942276001,0.0
5.804585695266724,0.0
5.804822206497192,0.0
5.854532241821289,0.0
5.85479474067688,0.0
5.904567718505859,0.0
5.904803276062012,0.0
5.954528093338013,0.0
5.954763174057007,0.0
6.00445818901062,0.0
6.004701852798462,0.0
6.054542779922485,0.0
6.054779529571533,0.0
6.1045777797698975,0.0
6.104813098907471,0.0
6.154556512832642,0.0
6.1547935009002686,0.0
6.204554080963135,0.0
6.204774856567383,0.0
6.254519939422607,0.0
6.254760980606079,0.0
6.30457329750061,0.0
6.304834365844727,0.0
6.354552268981934,0.0
6.3547892570495605,0.0
6.4045844078063965,0.0
6.404826879501343,0.0
6.454809904098511,0.0
6.455050945281982,0.0
6.504598140716553,0.0
6.504835605621338,0.0
6.554585218429565,0.0
6.554824113845825,0.0
6.604567289352417,0.0
6.604806900024414,0.0
6.65453839302063,0.0
6.65477728843689,0.0
6.704603433609009,0.0
6.704871892929077,0.0
6.754785537719727,0.0
6.755028963088989,0.0
6.804996967315674,0.0
6.8052380084991455,0.0
6.854576826095581,0.0
6.854816436767578,0.0
6.904581785202026,0.0
6.9048237800598145,0.0
6.954587936401367,0.0
6.9548499584198,0.0
7.0046844482421875,0.0
7.004982233047485,0.0
